Custkey,DateKey,Discount Amount,Invoice Number,Item,List Price,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,U/M,Grade
10025025,2017-03-21,217.94,125798,High Top Tomatos,76.52,241.18,459.12,91.94,149.24,40.19666667,6,EA,gold
10025025,2017-03-21,249.83,125798,Nationeel Grape Fruit Roll,263.15,276.47,526.3,180.9,95.57,138.235,2,EA,gold
10025025,2017-03-21,258.55,125798,Big Time Home Style French Fries,181.56,286.13,544.68,215.33,70.8,95.37666667,3,EA,gold
10025025,2017-03-21,285.98,125798,Gorilla Chocolate Milk,301.23,316.48,602.46,215.54,100.94,158.24,2,EA,gold
10025025,2017-03-21,292.27,125798,Pearl Chardonnay,123.14,323.43,615.7,228.77,94.66,64.686,5,EA,gold
10025025,2017-03-21,292.9,125798,Tell Tale Limes,138.89,262.66,555.56,179.22,83.44,65.665,4,EA,gold
10025025,2017-03-21,320.8,125798,Fast Salsa Dip,152.12,287.68,608.48,198.38,89.3,71.92,4,PR,gold
10025025,2017-03-21,328.42,125798,Red Spade Beef Bologna,115.31,363.44,691.86,116.31,247.13,60.57333333,6,EA,gold
10025025,2017-03-21,359.14,125798,Gorilla Blueberry Yogurt,378.29,397.44,756.58,155.33,242.11,198.72,2,EA,gold
10025025,2017-03-21,364.44,125798,Red Spade Low Fat Bologna,767.75,403.31,767.75,282.05,121.26,403.31,1,EA,gold
10025025,2017-03-21,365.21,125798,High Top Dried Mushrooms,192.34,404.15,769.36,133.55,270.6,101.0375,4,SE,gold
10025025,2017-03-21,417.44,125798,Bravo Canned Yams,439.7,461.96,879.4,269.34,192.62,230.98,2,EA,gold
10025025,2017-03-21,419.1,125798,High Top Golden Delcious Apples,147.15,463.8,882.9,340.73,123.07,77.3,6,EA,gold
10025025,2017-03-21,466.83,125798,Just Right Canned Tuna in Water,491.72,516.61,983.44,318.29,198.32,258.305,2,EA,gold
10025025,2017-03-21,487.17,125798,Bravo Canned Tomatos,205.26,539.13,1026.3,287.69,251.44,107.826,5,EA,gold
10025025,2017-03-21,492.98,125798,Thresher Semi-Sweet Chocolate Bar,467.53,442.08,935.06,413.39,28.69,221.04,2,SE,gold
10025025,2017-03-21,546.0999,125798,Golden Frozen Chicken Thighs,1150.4399,604.34,1150.4399,314.27,290.07,604.34,1,EA,gold
10025025,2017-03-21,548.23,125798,Gorilla 1% Milk,577.46,606.69,1154.92,418.94,187.75,303.345,2,EA,gold
10025025,2017-03-21,713.08,125798,American Corned Beef,456.57,656.63,1369.71,389.67,266.96,218.8766667,3,EA,gold
10025025,2017-03-21,892.01,125798,Bravo Large Canned Shrimp,939.57,987.13,1879.14,533.89,453.24,493.565,2,EA,gold
10025025,2017-03-21,1058.84,125798,Ebony Macintosh Apples,223.06,1171.76,2230.6,371.17,800.59,117.176,10,SE,gold
10025025,2017-03-21,1174.8,125798,Moms Sliced Turkey,824.96,1300.08,2474.88,764.62,535.46,433.36,3,EA,gold
10025025,2017-03-21,1190.6998,125798,Atomic Mint Chocolate Bar,1254.1899,1317.68,2508.3798,677.0,640.68,658.84,2,EA,gold
10025025,2017-03-21,2038.16,125798,Better Fancy Canned Sardines,1431.23,2255.53,4293.69,1349.08,906.45,751.8433333,3,EA,gold
10025025,2017-03-21,181.62,125800,High Top Tomatos,76.52,200.98,382.6,76.62,124.36,40.196,5,EA,gold
10025025,2017-03-21,208.72,125800,Bravo Canned Yams,439.7,230.98,439.7,134.67,96.31,230.98,1,EA,gold
10025025,2017-03-21,215.43,125800,Ebony Cantelope,113.46,238.41,453.84,163.42,74.99,59.6025,4,SE,gold
10025025,2017-03-21,224.66,125800,Nationeel Beef Jerky,157.76,248.62,473.28,177.97,70.65,82.87333333,3,SE,gold
10025025,2017-03-21,244.11,125800,High Top Golden Delcious Apples,20.57,270.14,514.25,173.18,96.96,10.8056,25,EA,gold
10025025,2017-03-21,314.58,125800,Discover Spaghetti,44.18,348.12,662.7,198.42,149.7,23.208,15,EA,gold
10025025,2017-03-21,362.38,125800,Fast BBQ Potato Chips,190.85,401.02,763.4,170.53,230.49,100.255,4,EA,gold
10025025,2017-03-21,364.44,125800,Red Spade Low Fat Bologna,767.75,403.31,767.75,282.05,121.26,403.31,1,EA,gold
10025025,2017-03-21,402.7,125800,Carlson String Cheese,803.86,401.16,803.86,375.16,26.0,401.16,1,EA,gold
10025025,2017-03-21,446.0,125800,Bravo Large Canned Shrimp,939.57,493.57,939.57,266.94,226.63,493.57,1,EA,gold
10025025,2017-03-21,475.38,125800,American Corned Beef,456.57,437.76,913.14,259.78,177.98,218.88,2,EA,gold
10025025,2017-03-21,528.45,125800,Monarch Ravioli,556.63,584.81,1113.26,332.59,252.22,292.405,2,EA,gold
10025025,2017-03-21,529.42,125800,Ebony Macintosh Apples,223.06,585.88,1115.3,185.58,400.3,117.176,5,SE,gold
10025025,2017-03-21,567.94,125800,Fast Dried Apples,199.41,628.52,1196.46,335.62,292.9,104.7533333,6,EA,gold
10025025,2017-03-21,783.2,125800,Moms Sliced Turkey,824.96,866.72,1649.92,509.75,356.97,433.36,2,EA,gold
10025025,2017-03-21,861.27,125800,Nationeel Salted Pretzels,181.44,953.13,1814.4,298.64,654.49,95.313,10,SE,gold
10025025,2017-03-21,913.01,125800,High Top Dried Mushrooms,192.34,1010.39,1923.4,333.88,676.51,101.039,10,SE,gold
10025025,2017-03-21,1497.74,125800,Ebony Fuji Apples,157.76,1657.46,3155.2,954.9,702.56,82.873,20,SE,gold
10025025,2017-03-21,2010.1704,125800,Ebony Squash,1058.6801,2224.55,4234.7204,1214.15,1010.4,556.1375,4,EA,gold
10025025,2017-03-21,2038.16,125800,Better Fancy Canned Sardines,1431.23,2255.53,4293.69,1349.08,906.45,751.8433333,3,EA,gold
10025025,2017-03-21,3305.82,125800,Red Spade Turkey Hot Dogs,1160.7,3658.38,6964.2,1877.66,1780.72,609.73,6,EA,gold
10025025,2017-03-21,4118.81,125800,Imagine Popsicles,1084.61,4558.07,8676.88,2372.37,2185.7,569.75875,8,EA,gold
10025025,2017-03-21,577.37,125801,Discover Manicotti,1275.1,697.73,1275.1,352.56,345.17,697.73,1,EA,gold
10025025,2017-03-21,184.27,125802,Super Apple Butter,194.1,203.93,388.2,62.47,141.46,101.965,2,EA,gold
10025025,2017-03-21,195.55,125802,High Top Macintosh Apples,137.32,216.41,411.96,158.8,57.61,72.13666667,3,EA,gold
10025025,2017-03-21,221.13,125802,Moms Corned Beef,232.92,244.71,465.84,144.35,100.36,122.355,2,EA,gold
10025025,2017-03-21,224.66,125802,Super Sesame Oil,157.76,248.62,473.28,189.07,59.55,82.87333333,3,SE,gold
10025025,2017-03-21,230.62,125802,BBB Best Pepper,485.84,255.22,485.84,162.5,92.72,255.22,1,EA,gold
10025025,2017-03-21,233.41,125802,Just Right Canned Tuna in Water,491.72,258.31,491.72,159.14,99.17,258.31,1,EA,gold
10025025,2017-03-21,241.02,125802,Thresher Spicy Mints,507.75,266.73,507.75,162.89,103.84,266.73,1,EA,gold
10025025,2017-03-21,261.51,125802,Token Orange Juice,550.91,289.4,550.91,87.35,202.05,289.4,1,EA,gold
10025025,2017-03-21,274.11,125802,Gorilla 1% Milk,577.46,303.35,577.46,209.47,93.88,303.35,1,EA,gold
10025025,2017-03-21,279.4,125802,High Top Golden Delcious Apples,147.15,309.2,588.6,227.15,82.05,77.3,4,EA,gold
10025025,2017-03-21,290.58,125802,High Top Tomatos,76.52,321.58,612.16,122.58,199.0,40.1975,8,EA,gold
10025025,2017-03-21,301.43,125802,Colony Wheat Bread,635.0,333.57,635.0,177.06,156.51,333.57,1,EA,gold
10025025,2017-03-21,305.36,125802,Good Imported Beer,321.64,337.92,643.28,268.24,69.68,168.96,2,EA,gold
10025025,2017-03-21,344.51,125802,Nationeel Avocado Dip,181.44,381.25,725.76,125.36,255.89,95.3125,4,SE,gold
10025025,2017-03-21,378.63,125802,Fast Dried Apples,199.41,419.01,797.64,223.75,195.26,104.7525,4,EA,gold
10025025,2017-03-21,389.74,125802,Bravo Canned Tomatos,205.26,431.3,821.04,230.15,201.15,107.825,4,EA,gold
10025025,2017-03-21,402.7,125802,Carlson String Cheese,803.86,401.16,803.86,375.16,26.0,401.16,1,EA,gold
10025025,2017-03-21,417.44,125802,Bravo Canned Yams,439.7,461.96,879.4,269.34,192.62,230.98,2,EA,gold
10025025,2017-03-21,428.97,125802,Gorilla Chocolate Milk,301.23,474.72,903.69,323.31,151.41,158.24,3,EA,gold
10025025,2017-03-21,430.92,125802,Big Time Home Style French Fries,181.56,476.88,907.8,358.89,117.99,95.376,5,EA,gold
10025025,2017-03-21,449.32,125802,Ebony Fuji Apples,157.76,497.24,946.56,286.47,210.77,82.87333333,6,SE,gold
10025025,2017-03-21,449.32,125802,Nationeel Beef Jerky,157.76,497.24,946.56,355.93,141.31,82.87333333,6,SE,gold
10025025,2017-03-21,468.85,125802,High Top Summer Squash,493.85,518.85,987.7,414.45,104.4,259.425,2,EA,gold
10025025,2017-03-21,502.5401,125802,Ebony Squash,1058.6801,556.14,1058.6801,303.54,252.6,556.14,1,EA,gold
10025025,2017-03-21,514.85,125802,Imagine Popsicles,1084.61,569.76,1084.61,296.55,273.21,569.76,1,EA,gold
10025025,2017-03-21,526.08,125802,Pearl Chardonnay,123.14,582.18,1108.26,411.79,170.39,64.68666667,9,EA,gold
10025025,2017-03-21,595.3499,125802,Atomic Mint Chocolate Bar,1254.1899,658.84,1254.1899,338.5,320.34,658.84,1,EA,gold
10025025,2017-03-21,1074.81,125802,Just Right Chicken Ramen Soup,283.03,1189.43,2264.24,616.76,572.67,148.67875,8,EA,gold
10025025,2017-03-21,1101.94,125802,Red Spade Turkey Hot Dogs,1160.7,1219.46,2321.4,625.89,593.57,609.73,2,EA,gold
10025025,2017-03-21,1338.01,125802,Bravo Large Canned Shrimp,939.57,1480.7,2818.71,800.83,679.87,493.5666667,3,EA,gold
10025025,2017-03-21,1482.37,125802,Ebony Macintosh Apples,223.06,1640.47,3122.84,519.63,1120.84,117.1764286,14,SE,gold
10025025,2017-03-21,1638.2997,125802,Golden Frozen Chicken Thighs,1150.4399,1813.02,3451.3197,942.81,870.21,604.34,3,EA,gold
10025025,2017-03-21,1901.54,125802,American Corned Beef,456.57,1751.02,3652.56,1039.13,711.89,218.8775,8,EA,gold
10025025,2017-03-21,2349.59,125802,Moms Sliced Turkey,824.96,2600.17,4949.76,1529.24,1070.93,433.3616667,6,EA,gold
10025025,2017-03-21,2752.54,125802,Ebony Prepared Salad,966.44,3046.1,5798.64,1633.65,1412.45,507.6833333,6,EA,gold
10025025,2017-03-21,4565.07,125802,High Top Dried Mushrooms,192.34,5051.93,9617.0,1669.38,3382.55,101.0386,50,SE,gold
10025025,2017-03-21,5324.91,125802,Moms Sliced Ham,101.0,4775.09,10100.0,2935.66,1839.43,47.7509,100,SE,gold
10025025,2017-03-21,194.87,125804,Bravo Canned Tomatos,205.26,215.65,410.52,115.07,100.58,107.825,2,EA,gold
10025025,2017-03-21,246.49,125804,American Potato Salad,467.53,221.04,467.53,205.72,15.32,221.04,1,SE,gold
10025025,2017-03-21,258.55,125804,Big Time Home Style French Fries,181.56,286.13,544.68,215.33,70.8,95.37666667,3,EA,gold
10025025,2017-03-21,268.7,125804,Just Right Chicken Ramen Soup,283.03,297.36,566.06,154.19,143.17,148.68,2,EA,gold
10025025,2017-03-21,283.97,125804,Fast Dried Apples,199.41,314.26,598.23,167.81,146.45,104.7533333,3,EA,gold
10025025,2017-03-21,350.72,125804,Pearl Chardonnay,123.14,388.12,738.84,274.53,113.59,64.68666667,6,EA,gold
10025025,2017-03-21,446.0,125804,Bravo Large Canned Shrimp,939.57,493.57,939.57,266.94,226.63,493.57,1,EA,gold
10025025,2017-03-21,502.5401,125804,Ebony Squash,1058.6801,556.14,1058.6801,303.54,252.6,556.14,1,EA,gold
10025025,2017-03-21,529.42,125804,Ebony Macintosh Apples,223.06,585.88,1115.3,185.58,400.3,117.176,5,SE,gold
10025025,2017-03-21,547.81,125804,High Top Dried Mushrooms,192.34,606.23,1154.04,200.33,405.9,101.0383333,6,SE,gold
10025025,2017-03-21,595.3499,125804,Atomic Mint Chocolate Bar,1254.1899,658.84,1254.1899,338.5,320.34,658.84,1,EA,gold
10025025,2017-03-21,626.16,125804,Bravo Canned Yams,439.7,692.94,1319.1,404.02,288.92,230.98,3,EA,gold
10025025,2017-03-21,713.08,125804,American Corned Beef,456.57,656.63,1369.71,389.67,266.96,218.8766667,3,EA,gold
10025025,2017-03-21,723.07,125804,Thresher Spicy Mints,507.75,800.18,1523.25,488.68,311.5,266.7266667,3,EA,gold
10025025,2017-03-21,1174.8,125804,Moms Sliced Turkey,824.96,1300.08,2474.88,764.62,535.46,433.36,3,EA,gold
10025025,2017-03-21,1376.27,125804,Ebony Prepared Salad,966.44,1523.05,2899.32,816.82,706.23,507.6833333,3,EA,gold
10025025,2017-03-21,2717.55,125804,Better Fancy Canned Sardines,1431.23,3007.37,5724.92,1798.77,1208.6,751.8425,4,EA,gold
10025025,2017-03-21,3089.11,125804,Imagine Popsicles,1084.61,3418.55,6507.66,1779.28,1639.27,569.7583333,6,EA,gold
10025025,2017-03-20,203.35,125700,Ebony Tomatos,202.96,202.57,405.92,131.46,71.11,101.285,2,EA,gold
10025025,2017-03-20,218.94,125700,Red Spade Beef Bologna,115.31,242.3,461.24,77.54,164.76,60.575,4,EA,gold
10025025,2017-03-20,249.83,125700,Nationeel Grape Fruit Roll,263.15,276.47,526.3,180.9,95.57,138.235,2,EA,gold
10025025,2017-03-20,293.6,125700,Discover Spaghetti,44.18,324.92,618.52,185.19,139.73,23.20857143,14,EA,gold
10025025,2017-03-20,362.38,125700,Fast BBQ Potato Chips,190.85,401.02,763.4,170.53,230.49,100.255,4,EA,gold
10025025,2017-03-20,475.38,125700,American Corned Beef,456.57,437.76,913.14,259.78,177.98,218.88,2,EA,gold
10025025,2017-03-20,546.0999,125700,Golden Frozen Chicken Thighs,1150.4399,604.34,1150.4399,314.27,290.07,604.34,1,EA,gold
10025025,2017-03-20,861.27,125700,Nationeel Salted Pretzels,181.44,953.13,1814.4,298.64,654.49,95.313,10,SE,gold
10025025,2017-03-20,913.01,125700,High Top Dried Mushrooms,192.34,1010.39,1923.4,333.88,676.51,101.039,10,SE,gold
10025025,2017-03-20,917.51,125700,Ebony Prepared Salad,966.44,1015.37,1932.88,544.55,470.82,507.685,2,EA,gold
10025025,2017-03-20,1358.78,125700,Better Fancy Canned Sardines,1431.23,1503.68,2862.46,899.38,604.3,751.84,2,EA,gold
10025025,2017-03-20,1545.43,125700,Red Spade Foot-Long Hot Dogs,1627.84,1710.25,3255.68,951.5,758.75,855.125,2,EA,gold
10025025,2017-03-17,234.39,125287,American Pimento Loaf,517.65,283.26,517.65,54.79,228.47,283.26,1,EA,gold
10025025,2017-03-14,238.31,125141,Even Better String Cheese,263.15,287.99,526.3,203.05,84.94,143.995,2,EA,gold
10025025,2017-03-14,183.14,125158,Ebony Lemons,192.91,202.68,385.82,107.15,95.53,101.34,2,EA,gold
10025025,2017-03-14,237.34,125158,Shady Lake Thai Rice,250.0,262.66,500.0,116.37,146.29,131.33,2,EA,gold
10025025,2017-03-14,249.83,125158,Nationeel Grape Fruit Roll,263.15,276.47,526.3,180.9,95.57,138.235,2,EA,gold
10025025,2017-03-14,5773.65,125159,Discover Manicotti,1275.1,6977.35,12751.0,3452.01,3525.34,697.735,10,EA,gold
10025025,2017-03-13,24.09,125043,Ebony Prepared Salad,240.91,457.73,481.82,93.43,364.3,228.865,2,SE,gold
10025025,2017-03-11,283.0,124893,Token Diet Soda,625.0,342.0,625.0,275.56,66.44,342.0,1,EA,gold
10025025,2017-03-11,385.98,124903,Carlson Low Fat Cottage Cheese,803.86,417.88,803.86,388.62,29.26,417.88,1,EA,gold
10025025,2017-03-04,184.04,124290,Super Apple Jelly,406.45,222.41,406.45,96.03,126.38,222.41,1,EA,gold
10025025,2017-03-04,357.17,124291,Ebony Fuji Apples,157.76,431.63,788.8,238.73,192.9,86.326,5,SE,gold
10025025,2017-02-21,283.0,123395,Gorilla Strawberry Yogurt,625.0,342.0,625.0,243.21,98.79,342.0,1,EA,gold
10025025,2017-02-15,1322.86,122904,Super Low Fat Apple Butter,434.42,1283.66,2606.52,894.87,388.79,213.9433333,6,SE,gold
10025025,2017-02-12,292.06,122584,Just Right Fancy Canned Sardines,645.0,352.94,645.0,241.11,111.83,352.94,1,EA,gold
10025025,2017-02-11,283.0,122486,Token Diet Soda,625.0,342.0,625.0,275.56,66.44,342.0,1,EA,gold
10025025,2017-02-08,238.31,122250,Even Better String Cheese,263.15,287.99,526.3,203.05,84.94,143.995,2,EA,gold
10025025,2017-02-08,385.98,122251,Carlson Cheese Spread,803.86,417.88,803.86,389.73,28.15,417.88,1,EA,gold
10025025,2017-02-08,194.84,122252,Fantastic Rye Bread,202.89,210.94,405.78,183.71,27.23,105.47,2,EA,gold
10025025,2017-02-08,237.27,122253,Ebony Honey Dew,247.07,256.87,494.14,170.64,86.23,128.435,2,EA,gold
10025025,2017-02-08,612.25,122265,Discover Manicotti,1275.1,662.85,1275.1,345.2,317.65,662.85,1,EA,gold
10025025,2017-02-07,197.77,122138,Landslide White Sugar,436.78,239.01,436.78,211.78,27.23,239.01,1,EA,gold
10025025,2017-02-01,169.36,121628,Washington Cranberry Juice,187.01,204.66,374.02,105.93,98.73,102.33,2,EA,gold
10025025,2017-02-01,384.47,121628,Just Right Chicken Ramen Soup,283.03,464.62,849.09,231.29,233.33,154.8733333,3,EA,gold
10025025,2017-02-01,313.82,121629,High Top Asparagus,346.53,379.24,693.06,141.77,237.47,189.62,2,EA,gold
10025025,2017-02-01,256.31,121630,Just Right Chicken Ramen Soup,283.03,309.75,566.06,154.19,155.56,154.875,2,EA,gold
10025025,2017-02-01,199.1,121650,Bravo Canned Yams,439.7,240.6,439.7,134.67,105.93,240.6,1,EA,gold
10025025,2017-02-01,220.21,121650,Colony Wheat Bread,486.32,266.11,486.32,145.57,120.54,266.11,1,SE,gold
10025025,2017-02-01,223.03,121650,Pearl Chardonnay,123.14,269.53,492.56,183.02,86.51,67.3825,4,EA,gold
10025025,2017-02-01,373.54,121650,Moms Sliced Turkey,824.96,451.42,824.96,260.98,190.44,451.42,1,EA,gold
10025025,2017-02-01,409.19,121650,Gorilla Chocolate Milk,301.23,494.5,903.69,323.31,171.19,164.8333333,3,EA,gold
10025025,2017-02-01,447.23,121650,High Top Summer Squash,493.85,540.47,987.7,414.45,126.02,270.235,2,EA,gold
10025025,2017-02-01,648.06,121650,Better Fancy Canned Sardines,1431.23,783.17,1431.23,449.69,333.48,783.17,1,EA,gold
10025025,2017-02-01,1703.6897,121650,Atomic Mint Chocolate Bar,1254.1899,2058.88,3762.5697,1032.83,1026.05,686.2933333,3,EA,gold
10025025,2017-01-31,292.06,121575,Just Right Fancy Canned Sardines,645.0,352.94,645.0,241.11,111.83,352.94,1,EA,gold
10025025,2017-01-31,491.11,121575,Imagine Popsicles,1084.61,593.5,1084.61,302.65,290.85,593.5,1,EA,gold
10025025,2017-01-25,194.84,121003,Fantastic Rye Bread,202.89,210.94,405.78,217.17,-6.23,105.47,2,EA,gold
10025025,2017-01-25,238.31,121003,Nationeel Grape Fruit Roll,263.15,287.99,526.3,180.9,107.09,143.995,2,EA,gold
10025025,2017-01-25,249.45,121003,Token Orange Juice,550.91,301.46,550.91,87.35,214.11,301.46,1,EA,gold
10025025,2017-01-25,291.28,121003,Good Imported Beer,321.64,352.0,643.28,268.24,83.76,176.0,2,EA,gold
10025025,2017-01-18,203.23,120400,BBB Best Salt,224.42,245.61,448.84,149.33,96.28,122.805,2,EA,gold
10025025,2017-01-18,278.77,120400,Tell Tale Macintosh Apples,307.83,336.89,615.66,218.93,117.96,168.445,2,EA,gold
10025025,2017-01-18,281.96,120400,Tell Tale Limes,138.89,273.6,555.56,179.22,94.38,68.4,4,EA,gold
10025025,2017-01-18,201.37,120401,Blue Label Turkey Noodle Soup,222.36,243.35,444.72,106.28,137.07,121.675,2,EA,gold
10025025,2017-01-18,249.45,120403,Token Orange Juice,550.91,301.46,550.91,87.35,214.11,301.46,1,EA,gold
10025025,2017-01-17,185.62,120333,Nationeel Chocolate Donuts,193.29,200.96,386.58,139.56,61.4,100.48,2,EA,gold
10025025,2017-01-17,220.21,120333,Colony Wheat Bread,486.32,266.11,486.32,145.57,120.54,266.11,1,SE,gold
10025025,2017-01-17,313.27,120333,Red Spade Beef Bologna,115.31,378.59,691.86,116.31,262.28,63.09833333,6,EA,gold
10025025,2017-01-17,347.64,120333,Red Spade Low Fat Bologna,767.75,420.11,767.75,288.16,131.95,420.11,1,EA,gold
10025025,2017-01-17,479.3701,120333,Ebony Squash,1058.6801,579.31,1058.6801,309.64,269.67,579.31,1,EA,gold
10025025,2017-01-14,428.6,119997,Ebony Oranges,157.76,517.96,946.56,320.02,197.94,86.32666667,6,SE,gold
10025025,2017-01-11,167.27,119830,Pearl Chardonnay,123.14,202.15,369.42,37.68,164.47,67.38333333,3,EA,gold
10025025,2017-01-11,194.91,119830,Ebony Cauliflower,202.96,211.01,405.92,139.56,71.45,105.505,2,EA,gold
10025025,2017-01-11,194.91,119830,Ebony Firm Tofu,202.96,211.01,405.92,139.56,71.45,105.505,2,EA,gold
10025025,2017-01-11,212.44,119830,Fantastic Pumpernickel Bread,156.39,256.73,469.17,148.11,108.62,85.57666667,3,EA,gold
10025025,2017-01-11,226.67,119830,Jumbo Small Eggs,125.15,273.93,500.6,56.2,217.73,68.4825,4,EA,gold
10025025,2017-01-11,261.47,119830,Gorilla 1% Milk,577.46,315.99,577.46,209.47,106.52,315.99,1,EA,gold
10025025,2017-01-11,315.77,119830,Just Right Fancy Canned Oysters,232.46,381.61,697.38,181.86,199.75,127.2033333,3,EA,gold
10025025,2017-01-11,316.79,119830,Token Apple Drink,349.81,382.83,699.62,183.42,199.41,191.415,2,EA,gold
10025025,2017-01-11,347.64,119830,Red Spade Low Fat Bologna,767.75,420.11,767.75,288.16,131.95,420.11,1,EA,gold
10025025,2017-01-11,371.77,119830,Bravo Canned Tomatos,205.26,449.27,821.04,230.15,219.12,112.3175,4,EA,gold
10025025,2017-01-11,399.78,119830,High Top Golden Delcious Apples,147.15,483.12,882.9,340.73,142.39,80.52,6,EA,gold
10025025,2017-01-11,498.9,119830,Token Orange Juice,550.91,602.92,1101.82,174.71,428.21,301.46,2,EA,gold
10025025,2017-01-11,504.08,119830,Monarch Ravioli,556.63,609.18,1113.26,332.59,276.59,304.59,2,EA,gold
10025025,2017-01-11,625.09,119830,Club Cheese Spread,218.18,683.99,1309.08,359.4,324.59,113.9983333,6,EA,gold
10025025,2017-01-11,890.6,119830,Just Right Canned Tuna in Water,491.72,1076.28,1966.88,636.58,439.7,269.07,4,EA,gold
10025025,2017-01-11,2625.62,119830,Ebony Prepared Salad,966.44,3173.02,5798.64,1670.29,1502.73,528.8366667,6,EA,gold
10025025,2017-01-11,187.87,119831,Colony English Muffins,414.91,227.04,414.91,75.98,151.06,227.04,1,EA,gold
10025025,2017-01-11,190.62,119831,Landslide Sesame Oil,420.99,230.37,420.99,226.39,3.98,230.37,1,EA,gold
10025025,2017-01-11,270.97,119831,Golden Frozen Pepperoni Pizza,299.22,327.47,598.44,220.41,107.06,163.735,2,EA,gold
10025025,2017-01-11,287.12,119831,Blue Label Canned Beets,634.11,346.99,634.11,272.06,74.93,346.99,1,EA,gold
10025025,2017-01-11,303.0,119831,Ebony Macintosh Apples,223.06,366.18,669.18,111.35,254.83,122.06,3,SE,gold
10025025,2017-01-11,340.01,119831,Jumbo Small Eggs,125.15,410.89,750.9,84.3,326.59,68.48166667,6,EA,gold
10025025,2017-01-11,345.67,119831,Fast BBQ Potato Chips,190.85,417.73,763.4,170.53,247.2,104.4325,4,EA,gold
10025025,2017-01-11,348.81,119831,Great Wheat Bread,256.78,421.53,770.34,180.63,240.9,140.51,3,EA,gold
10025025,2017-01-11,385.98,119831,Carlson Mild Cheddar Cheese,803.86,417.88,803.86,474.05,-56.17,417.88,1,EA,gold
10025025,2017-01-11,416.72,119831,Club Cheese Spread,218.18,456.0,872.72,239.6,216.4,114.0,4,EA,gold
10025025,2017-01-11,427.77,119831,BBB Best Strawberry Preserves,472.36,516.95,944.72,237.42,279.53,258.475,2,EA,gold
10025025,2017-01-11,520.9199,119831,Golden Frozen Chicken Thighs,1150.4399,629.52,1150.4399,320.04,309.48,629.52,1,EA,gold
10025025,2017-01-11,522.55,119831,High Top Dried Mushrooms,192.34,631.49,1154.04,200.33,431.16,105.2483333,6,SE,gold
10025025,2017-01-11,756.13,119831,Monarch Ravioli,556.63,913.76,1669.89,498.89,414.87,304.5866667,3,EA,gold
10025025,2017-01-11,929.42,119831,Bravo Canned Tomatos,205.26,1123.18,2052.6,575.37,547.81,112.318,10,EA,gold
10025025,2017-01-11,1135.7898,119831,Atomic Mint Chocolate Bar,1254.1899,1372.59,2508.3798,688.55,684.04,686.295,2,EA,gold
10025025,2017-01-11,1312.81,119831,Ebony Prepared Salad,966.44,1586.51,2899.32,835.14,751.37,528.8366667,3,EA,gold
10025025,2017-01-11,1323.6,119831,Fabulous Berry Juice,1461.57,1599.54,2923.14,983.08,616.46,799.77,2,EA,gold
10025025,2017-01-11,1541.47,119831,Red Spade Low Fat Cole Slaw,1134.77,1862.84,3404.31,980.61,882.23,620.9466667,3,EA,gold
10025025,2017-01-11,2876.2206,119831,Ebony Squash,1058.6801,3475.86,6352.0806,1857.87,1617.99,579.31,6,EA,gold
10025025,2017-01-11,4254.37,119831,Bravo Large Canned Shrimp,939.57,5141.33,9395.7,2730.51,2410.82,514.133,10,EA,gold
10025025,2017-01-11,170.0,119832,Jumbo Small Eggs,125.15,205.45,375.45,42.15,163.3,68.48333333,3,EA,gold
10025025,2017-01-11,184.71,119832,High Top Cauliflower,50.99,223.21,407.92,61.63,161.58,27.90125,8,EA,gold
10025025,2017-01-11,208.85,119832,Red Spade Beef Bologna,115.31,252.39,461.24,77.54,174.85,63.0975,4,EA,gold
10025025,2017-01-11,210.52,119832,Just Right Fancy Canned Oysters,232.46,254.4,464.92,121.24,133.16,127.2,2,EA,gold
10025025,2017-01-11,219.99,119832,BBB Best Pepper,485.84,265.85,485.84,162.5,103.35,265.85,1,EA,gold
10025025,2017-01-11,227.61,119832,Ebony Sweet Peas,125.67,275.07,502.68,211.07,64.0,68.7675,4,EA,gold
10025025,2017-01-11,231.61,119832,Fast Salsa Dip,152.12,224.75,456.36,148.78,75.97,74.91666667,3,PR,gold
10025025,2017-01-11,255.62,119832,Blue Label Turkey Noodle Soup,564.53,308.91,564.53,137.36,171.55,308.91,1,EA,gold
10025025,2017-01-11,261.27,119832,High Top Dried Mushrooms,192.34,315.75,577.02,100.16,215.59,105.25,3,SE,gold
10025025,2017-01-11,272.79,119832,Gorilla Chocolate Milk,301.23,329.67,602.46,215.54,114.13,164.835,2,EA,gold
10025025,2017-01-11,369.96,119832,Colony Blueberry Muffins,408.52,447.08,817.04,230.28,216.8,223.54,2,SE,gold
10025025,2017-01-11,411.05,119832,Big Time Home Style French Fries,181.56,496.75,907.8,190.76,305.99,99.35,5,EA,gold
10025025,2017-01-11,425.44,119832,Bravo Large Canned Shrimp,939.57,514.13,939.57,273.05,241.08,514.13,1,EA,gold
10025025,2017-01-11,446.06,119832,Pearl Chardonnay,123.14,539.06,985.12,100.49,438.57,67.3825,8,EA,gold
10025025,2017-01-11,501.11,119832,Token Apple Juice,1106.7,605.59,1106.7,293.17,312.42,605.59,1,EA,gold
10025025,2017-01-11,667.95,119832,Just Right Canned Tuna in Water,491.72,807.21,1475.16,477.43,329.78,269.07,3,EA,gold
